eval,J,J_nonqs,J_iota,J_mr,residual_norm,major_radius,iota,lsq_nfev,best_J,boozer_norm,normal_norm,pressure_norm,jump_norm,sheet_current_norm
6.900000000000000000e+01,3.638518445098332197e-03,3.638518445098332197e-03,0.000000000000000000e+00,3.944304526105059027e-31,1.977033846714142090e-15,1.471417940459595952e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,1.976706996354847973e-15,3.594831781185983770e-17,0.000000000000000000e+00,7.849317293956328586e-21,6.246288236149247572e-15
7.000000000000000000e+01,3.638518428502771768e-03,3.638518428502771768e-03,0.000000000000000000e+00,1.577721810442023611e-30,1.981649398246750204e-15,1.471417940459595064e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,1.981088683951530741e-15,4.713771132848993389e-17,0.000000000000000000e+00,7.849317304122461141e-21,6.246288244239197593e-15
7.100000000000000000e+01,3.638518434130521336e-03,3.638518434130521336e-03,0.000000000000000000e+00,9.860761315262647568e-32,1.948105342178123517e-15,1.471417940459596396e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,1.947646127098347833e-15,4.229642727392700976e-17,0.000000000000000000e+00,7.849317247197147921e-21,6.246288198939473845e-15
7.200000000000000000e+01,3.638518436951896414e-03,3.638518436951896414e-03,0.000000000000000000e+00,1.577721810442023611e-30,1.976712121896544817e-15,1.471417940459595064e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,1.976295654640604221e-15,4.057460091971938605e-17,0.000000000000000000e+00,7.849317523686499007e-21,6.246288418962708125e-15
7.300000000000000000e+01,3.638518436083018528e-03,3.638518436083018528e-03,0.000000000000000000e+00,2.465190328815661892e-30,1.984440403393775741e-15,1.471417940459594620e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,1.984036161017800658e-15,4.005279433183180664e-17,0.000000000000000000e+00,7.849317362417402449e-21,6.246288290628838390e-15
7.400000000000000000e+01,3.638518436645374679e-03,3.638518436645374679e-03,0.000000000000000000e+00,3.944304526105059027e-31,1.968069675350551355e-15,1.471417940459595952e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,1.967667110086649281e-15,3.980440749550713750e-17,0.000000000000000000e+00,7.849317295640065317e-21,6.246288237489123086e-15
7.500000000000000000e+01,1.604201911948450743e+00,6.339125353918848571e-01,0.000000000000000000e+00,9.702893765565659967e-01,4.442781606332968732e-15,2.864464512944929098e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.441805499160078013e-15,9.312523270491689222e-17,0.000000000000000000e+00,1.534594166124032229e-20,1.221191235893124537e-14
7.600000000000000000e+01,1.604201733903008575e+00,6.339125371523938179e-01,0.000000000000000000e+00,9.702891967506147575e-01,4.449905058787452814e-15,2.864464383871025088e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.449686092659343045e-15,4.414418173088671117e-17,0.000000000000000000e+00,1.534594166165483959e-20,1.221191235926110756e-14
7.700000000000000000e+01,1.604201436129811364e+00,6.339125335485754631e-01,0.000000000000000000e+00,9.702889025812359014e-01,4.526212119496144535e-15,2.864464172701180367e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.525614751143172775e-15,7.353417350863488791e-17,0.000000000000000000e+00,1.534594162828995400e-20,1.221191233271017626e-14
7.800000000000000000e+01,1.604202084784583038e+00,6.339125341496615329e-01,0.000000000000000000e+00,9.702895506349215049e-01,4.463709822609829695e-15,2.864464637907260691e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.463508417609137838e-15,4.240266690130644957e-17,0.000000000000000000e+00,1.534594164153516404e-20,1.221191234325037874e-14
7.900000000000000000e+01,1.604202099934834536e+00,6.339125333679460628e-01,0.000000000000000000e+00,9.702895665668883618e-01,4.453832514293509955e-15,2.864464649344039326e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.453571610237747702e-15,4.820765112414139251e-17,0.000000000000000000e+00,1.534594155081704767e-20,1.221191227105919768e-14
8.000000000000000000e+01,1.604200407948445983e+00,6.339125531247196133e-01,0.000000000000000000e+00,9.702878548237263701e-01,4.371710800363592350e-15,2.864463420566923713e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.371411314579807253e-15,5.117070005213606834e-17,0.000000000000000000e+00,1.534594169772626161e-20,1.221191238796583423e-14
8.100000000000000000e+01,1.604203694023359272e+00,6.339125519859659663e-01,0.000000000000000000e+00,9.702911420373933060e-01,4.382992811280291410e-15,2.864465780296688191e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.382712533828078606e-15,4.956641328030611780e-17,0.000000000000000000e+00,1.534594132616692223e-20,1.221191209228830611e-14
8.200000000000000000e+01,1.604201378693063340e+00,6.339125583878743031e-01,0.000000000000000000e+00,9.702888203051891480e-01,4.388125127444029789e-15,2.864464113639214826e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.387911747861740079e-15,4.327385870374133234e-17,0.000000000000000000e+00,1.534594184222118393e-20,1.221191250295123950e-14
8.300000000000000000e+01,1.604201469623314003e+00,6.339125555193607653e-01,0.000000000000000000e+00,9.702889141039532372e-01,4.321243027564717983e-15,2.864464180972777552e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.320837979387461130e-15,5.916467632019175135e-17,0.000000000000000000e+00,1.534594125656227028e-20,1.221191203689868535e-14
8.400000000000000000e+01,1.604201216129360397e+00,6.339125464555398493e-01,0.000000000000000000e+00,9.702886696738204364e-01,4.424754208769324919e-15,2.864464005508287503e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.424410000377033351e-15,5.519018345729024669e-17,0.000000000000000000e+00,1.534594084999127591e-20,1.221191171335976861e-14
8.500000000000000000e+01,1.604202453137401729e+00,6.339125380584113012e-01,0.000000000000000000e+00,9.702899150789905391e-01,4.419383098112277027e-15,2.864464899523784691e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.418985686932225285e-15,5.926606392442128115e-17,0.000000000000000000e+00,1.534594275974423932e-20,1.221191323309288881e-14
8.600000000000000000e+01,1.604201621616746509e+00,6.339125491906391074e-01,0.000000000000000000e+00,9.702890724261074018e-01,4.453103357723633694e-15,2.864464294624530893e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.452715287680959923e-15,5.878844432593420639e-17,0.000000000000000000e+00,1.534594077512599146e-20,1.221191165378386656e-14
8.700000000000000000e+01,1.604202158103186893e+00,6.339125373895487803e-01,0.000000000000000000e+00,9.702896207136380013e-01,4.428829068831573931e-15,2.864464688213338217e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.428484033990183683e-15,5.528183595061587651e-17,0.000000000000000000e+00,1.534594278968923606e-20,1.221191325692236043e-14
8.800000000000000000e+01,1.604202085122877985e+00,6.339125557546891887e-01,0.000000000000000000e+00,9.702895293681887967e-01,4.434910194610798986e-15,2.864464622640914726e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.434676069072517723e-15,4.556968754352113049e-17,0.000000000000000000e+00,1.534594320934023180e-20,1.221191359087001124e-14
8.900000000000000000e+01,1.604201755844946398e+00,6.339125591589381825e-01,0.000000000000000000e+00,9.702891966860081041e-01,4.452645544215600397e-15,2.864464383824647076e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.452265296109985004e-15,5.818999262944091095e-17,0.000000000000000000e+00,1.534594024619715891e-20,1.221191123287567632e-14
9.000000000000000000e+01,1.604202010798515987e+00,6.339125509314659235e-01,0.000000000000000000e+00,9.702894598670500637e-01,4.468795242583769957e-15,2.864464572749449545e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.468510021250575381e-15,5.048871049070455338e-17,0.000000000000000000e+00,1.534594254655094449e-20,1.221191306343905520e-14
9.100000000000000000e+01,1.604201868520671148e+00,6.339125585704876720e-01,0.000000000000000000e+00,9.702893099501833651e-01,4.438027862016590027e-15,2.864464465131463911e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.437791925329739445e-15,4.576167914545815009e-17,0.000000000000000000e+00,1.534594037562080673e-20,1.221191133586774209e-14
9.200000000000000000e+01,1.604202377386950928e+00,6.339125190671026644e-01,0.000000000000000000e+00,9.702898583198481530e-01,4.396689240426030837e-15,2.864464858779183221e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.395960571296058669e-15,8.004331485486282875e-17,0.000000000000000000e+00,1.534594163268237427e-20,1.221191233620555266e-14
9.300000000000000000e+01,1.604201491519662293e+00,6.339125096867442855e-01,0.000000000000000000e+00,9.702889818329180072e-01,4.423973287506207329e-15,2.864464229592099453e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.423106635683731006e-15,8.756333538373621337e-17,0.000000000000000000e+00,1.534594162886407071e-20,1.221191233316704663e-14
9.400000000000000000e+01,1.604202160535827870e+00,6.339125002744879778e-01,0.000000000000000000e+00,9.702896602613398924e-01,4.505309484632066527e-15,2.864464716602695304e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.504965634037291813e-15,5.566137101385988762e-17,0.000000000000000000e+00,1.534594171941931960e-20,1.221191240522862099e-14
9.500000000000000000e+01,1.604201830402878892e+00,6.339125382401137321e-01,0.000000000000000000e+00,9.702892921627651601e-01,4.329146452844177643e-15,2.864464452362745828e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.328783117302322438e-15,5.608683710295560029e-17,0.000000000000000000e+00,1.534594174437458695e-20,1.221191242508739122e-14
9.600000000000000000e+01,1.604201935590764183e+00,6.339125386152836272e-01,0.000000000000000000e+00,9.702893969754804449e-01,4.488986455759534455e-15,2.864464527602669008e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.488757595865451837e-15,4.532819560992897233e-17,0.000000000000000000e+00,1.534594141990234188e-20,1.221191216688058570e-14
9.700000000000000000e+01,1.604202066703741103e+00,6.339125409810549838e-01,0.000000000000000000e+00,9.702895257226860082e-01,4.530506466482840951e-15,2.864464620023986718e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.530203117448750037e-15,5.242668466494560519e-17,0.000000000000000000e+00,1.534594148739591882e-20,1.221191222059026563e-14
9.800000000000000000e+01,1.604201881273234598e+00,6.339125363956652492e-01,0.000000000000000000e+00,9.702893448775692375e-01,4.366026605483884409e-15,2.864464490204126523e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.365413577866402834e-15,7.316155915019124987e-17,0.000000000000000000e+00,1.534594175121772600e-20,1.221191243053298798e-14
9.900000000000000000e+01,1.604201943219826898e+00,6.339125359492226996e-01,0.000000000000000000e+00,9.702894072706041984e-01,4.398057894934416375e-15,2.864464534993034661e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.397231285983422826e-15,8.526584619895900984e-17,0.000000000000000000e+00,1.534594168007613983e-20,1.221191237392031412e-14
1.000000000000000000e+02,1.604201815670472708e+00,6.339125342442059052e-01,0.000000000000000000e+00,9.702892814262669141e-01,4.460893357498385579e-15,2.864464444655538511e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.460472264825038607e-15,6.129209952602632100e-17,0.000000000000000000e+00,1.534594157018840013e-20,1.221191228647442960e-14
1.010000000000000000e+02,1.604201670430744020e+00,6.339125301396850709e-01,0.000000000000000000e+00,9.702891402910590601e-01,4.452495835466021584e-15,2.864464343341467156e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.452116887076992688e-15,5.808948623140264563e-17,0.000000000000000000e+00,1.534594157830891823e-20,1.221191229293653359e-14
1.020000000000000000e+02,1.604202044954870177e+00,6.339125310459200469e-01,0.000000000000000000e+00,9.702895139089501297e-01,4.461141340751126045e-15,2.864464611543484196e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.460794888239801608e-15,5.559700510738882134e-17,0.000000000000000000e+00,1.534594159284708329e-20,1.221191230450563630e-14
1.030000000000000000e+02,1.604201909756826083e+00,6.339125303744100881e-01,0.000000000000000000e+00,9.702893793824161062e-01,4.310394950713755936e-15,2.864464514973468656e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.310080061003860218e-15,5.210085066588384373e-17,0.000000000000000000e+00,1.534594126925017639e-20,1.221191204699540127e-14
1.040000000000000000e+02,1.604203321318013575e+00,6.339125135786968235e-01,0.000000000000000000e+00,9.702908077393167519e-01,4.398038721388660452e-15,2.864465540320647374e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.397782599314577463e-15,4.746370997322537920e-17,0.000000000000000000e+00,1.534594152723588620e-20,1.221191225229390384e-14
1.050000000000000000e+02,1.604202979128377837e+00,6.339125093645767706e-01,0.000000000000000000e+00,9.702904697638010667e-01,4.586870180816823156e-15,2.864465297704712921e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.586325065940201326e-15,7.071382438860584982e-17,0.000000000000000000e+00,1.534594133557013976e-20,1.221191209977115036e-14
1.060000000000000000e+02,1.604201608946752344e+00,6.339125056897531030e-01,0.000000000000000000e+00,9.702891032569993524e-01,4.366689082205485616e-15,2.864464316756523576e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.366351233524793244e-15,5.431800726830974828e-17,0.000000000000000000e+00,1.534594157066040644e-20,1.221191228685003783e-14
1.070000000000000000e+02,1.604201922394783431e+00,6.339125429079959240e-01,0.000000000000000000e+00,9.702893794867876176e-01,4.354025486745820472e-15,2.864464515048391835e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.353136720166815061e-15,8.796950910390892833e-17,0.000000000000000000e+00,1.534594163888159369e-20,1.221191234113873535e-14
1.080000000000000000e+02,1.604201877920177211e+00,6.339125403867126307e-01,0.000000000000000000e+00,9.702893375334646908e-01,4.482978771522105885e-15,2.864464484932152999e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.482133850734389487e-15,8.703338315420257161e-17,0.000000000000000000e+00,1.534594172371901237e-20,1.221191240865020577e-14
1.090000000000000000e+02,1.604202371612827971e+00,6.339125373644766137e-01,0.000000000000000000e+00,9.702898342483513572e-01,4.320278139273793193e-15,2.864464841499437142e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.319334810674319723e-15,9.027731580286328484e-17,0.000000000000000000e+00,1.534594152956716121e-20,1.221191225414907276e-14
1.100000000000000000e+02,1.604201864401292754e+00,6.339125429503704723e-01,0.000000000000000000e+00,9.702893214509222819e-01,4.331041053383605934e-15,2.864464473387282162e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.330722941577925096e-15,5.249199128742946168e-17,0.000000000000000000e+00,1.534594215182003176e-20,1.221191274932217321e-14
1.110000000000000000e+02,1.604201890537434227e+00,6.339125420880594719e-01,0.000000000000000000e+00,9.702893484493747556e-01,4.535598600458788128e-15,2.864464492768151072e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.535060137209065289e-15,6.988716724482846202e-17,0.000000000000000000e+00,1.534594226843895981e-20,1.221191284212457000e-14
1.120000000000000000e+02,1.604201819359101888e+00,6.339125397723543998e-01,0.000000000000000000e+00,9.702892795867474884e-01,4.410152257270358717e-15,2.864464443335037469e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.409850864257549656e-15,5.155857909483969482e-17,0.000000000000000000e+00,1.534594234308858825e-20,1.221191290152885695e-14
1.130000000000000000e+02,1.604201862904251819e+00,6.339125266142864312e-01,0.000000000000000000e+00,9.702893362899654983e-01,4.472682035568355709e-15,2.864464484039505709e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.472106482216596446e-15,7.175097753120262040e-17,0.000000000000000000e+00,1.534594096368375942e-20,1.221191180383337229e-14
1.140000000000000000e+02,1.604201996634095018e+00,6.339125271471749423e-01,0.000000000000000000e+00,9.702894694869200753e-01,4.472492797588589195e-15,2.864464579655083387e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.471925374720408879e-15,7.124090944137095664e-17,0.000000000000000000e+00,1.534594247916015203e-20,1.221191300981116595e-14
1.150000000000000000e+02,1.604202391780511050e+00,6.339125255328814657e-01,0.000000000000000000e+00,9.702898662476294733e-01,4.471734090184545966e-15,2.864464864470148253e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.471439927081406297e-15,5.129085284273069481e-17,0.000000000000000000e+00,1.534594101541515556e-20,1.221191184499990665e-14
1.160000000000000000e+02,1.604202284319732996e+00,6.339125242855703224e-01,0.000000000000000000e+00,9.702897600341626738e-01,4.472073581624101565e-15,2.864464788224712510e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.471581907471974168e-15,6.631262318758187169e-17,0.000000000000000000e+00,1.534594249736235968e-20,1.221191302429602321e-14
1.170000000000000000e+02,1.604202148169189934e+00,6.339125362236120997e-01,0.000000000000000000e+00,9.702896119455778345e-01,4.444676279453082886e-15,2.864464681919177469e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.444459714230638647e-15,4.387570487532974194e-17,0.000000000000000000e+00,1.534594388703477243e-20,1.221191413016219465e-14
1.180000000000000000e+02,1.604201921571572598e+00,6.339125388349650114e-01,0.000000000000000000e+00,9.702893827366074753e-01,4.432834116969514251e-15,2.864464517381278608e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.432643602979145360e-15,4.109741234499289571e-17,0.000000000000000000e+00,1.534594010343017793e-20,1.221191111926532188e-14
1.190000000000000000e+02,1.604201978695577679e+00,6.339125361285076199e-01,0.000000000000000000e+00,9.702894425670699485e-01,4.441036417439293538e-15,2.864464560330640452e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.440758590866412499e-15,4.967492760623422357e-17,0.000000000000000000e+00,1.534594349323791166e-20,1.221191381678860580e-14
1.200000000000000000e+02,1.604201719007068316e+00,6.339125402002516729e-01,0.000000000000000000e+00,9.702891788068166434e-01,4.430409821044747045e-15,2.864464370990048803e+00,-3.099999999999938360e-01,1.000000000000000000e+00,3.638518435890079547e-03,4.430185310756502981e-15,4.460150817574538785e-17,0.000000000000000000e+00,1.534593952877663886e-20,1.221191066197056739e-14
